  Frequency            , V(Ve)/ I(C1)         
  8.413951416449e+05  ,5.985902714710e+03  
  8.433347577640e+05  ,5.973369823767e+03  
  8.452788451600e+05  ,5.960863999899e+03  
  8.472274141403e+05  ,5.948385203730e+03  
  8.491804750360e+05  ,5.935933395691e+03  
  8.511380382021e+05  ,5.923508536315e+03  
  8.531001140173e+05  ,5.911110586058e+03  
  8.550667128844e+05  ,5.898739505282e+03  
  8.570378452301e+05  ,5.886395254406e+03  
  8.590135215051e+05  ,5.874077793672e+03  
  8.609937521843e+05  ,5.861787083452e+03  
  8.629785477667e+05  ,5.849523083961e+03  
  8.649679187754e+05  ,5.837285755370e+03  
  8.669618757579e+05  ,5.825075057800e+03  
  8.689604292860e+05  ,5.812890951479e+03  
  8.709635899558e+05  ,5.800733396530e+03  
  8.729713683878e+05  ,5.788602352933e+03  
  8.749837752272e+05  ,5.776497780751e+03  
  8.770008211434e+05  ,5.764419640010e+03  
  8.790225168306e+05  ,5.752367890595e+03  
  8.810488730077e+05  ,5.740342492516e+03  
  8.830799004183e+05  ,5.728343405608e+03  
  8.851156098306e+05  ,5.716370589794e+03  
  8.871560120377e+05  ,5.704424004948e+03  
  8.892011178577e+05  ,5.692503610729e+03  
  8.912509381335e+05  ,5.680609367078e+03  
  8.933054837330e+05  ,5.668741233740e+03  
  8.953647655493e+05  ,5.656899170341e+03  
  8.974287945005e+05  ,5.645083136652e+03  
  8.994975815298e+05  ,5.633293092381e+03  
  9.015711376057e+05  ,5.621528997115e+03  
  9.036494737220e+05  ,5.609790810519e+03  
  9.057326008979e+05  ,5.598078492151e+03  
  9.078205301779e+05  ,5.586392001647e+03  
  9.099132726320e+05  ,5.574731298534e+03  
  9.120108393556e+05  ,5.563096342341e+03  
  9.141132414700e+05  ,5.551487092595e+03  
  9.162204901217e+05  ,5.539903508800e+03  
  9.183325964833e+05  ,5.528345550465e+03  
  9.204495717529e+05  ,5.516813176931e+03  
  9.225714271545e+05  ,5.505306347709e+03  
  9.246981739379e+05  ,5.493825022231e+03  
  9.268298233791e+05  ,5.482369159815e+03  
  9.289663867796e+05  ,5.470938719997e+03  
  9.311078754675e+05  ,5.459533662003e+03  
  9.332543007967e+05  ,5.448153945178e+03  
  9.354056741473e+05  ,5.436799528962e+03  
  9.375620069256e+05  ,5.425470372602e+03  
  9.397233105643e+05  ,5.414166435410e+03  
  9.418895965225e+05  ,5.402887676676e+03  
  9.440608762856e+05  ,5.391634055684e+03  
  9.462371613655e+05  ,5.380405531694e+03  
  9.484184633006e+05  ,5.369202063964e+03  
  9.506047936560e+05  ,5.358023611745e+03  
  9.527961640233e+05  ,5.346870134232e+03  
  9.549925860211e+05  ,5.335741590688e+03  
  9.571940712945e+05  ,5.324637940296e+03  
  9.594006315156e+05  ,5.313559142247e+03  
  9.616122783834e+05  ,5.302505155761e+03  
  9.638290236237e+05  ,5.291475940046e+03  
  9.660508789895e+05  ,5.280471454211e+03  
  9.682778562609e+05  ,5.269491657438e+03  
  9.705099672452e+05  ,5.258536508866e+03  
  9.727472237767e+05  ,5.247605967727e+03  
  9.749896377171e+05  ,5.236699993133e+03  
  9.772372209555e+05  ,5.225818544200e+03  
  9.794899854084e+05  ,5.214961580080e+03  
  9.817479430197e+05  ,5.204129059913e+03  
  9.840111057608e+05  ,5.193320942784e+03  
  9.862794856309e+05  ,5.182537187898e+03  
  9.885530946566e+05  ,5.171777754297e+03  
  9.908319448925e+05  ,5.161042601142e+03  
  9.931160484206e+05  ,5.150331687555e+03  
  9.954054173512e+05  ,5.139644972664e+03  
  9.977000638222e+05  ,5.128982415512e+03  
  9.999999999997e+05  ,5.118343975287e+03  
  1.002305238078e+06  ,5.107729611080e+03  
  1.004615790278e+06  ,5.097139281933e+03  
  1.006931668851e+06  ,5.086572947057e+03  
  1.009252886076e+06  ,5.076030565527e+03  
  1.011579454260e+06  ,5.065512096415e+03  
  1.013911385736e+06  ,5.055017498933e+03  
  1.016248692870e+06  ,5.044546732092e+03  
  1.018591388054e+06  ,5.034099755093e+03  
  1.020939483707e+06  ,5.023676526998e+03  
  1.023292992280e+06  ,5.013277006992e+03  
  1.025651926251e+06  ,5.002901154152e+03  
  1.028016298126e+06  ,4.992548927634e+03  
  1.030386120441e+06  ,4.982220286597e+03  
  1.032761405761e+06  ,4.971915190117e+03  
  1.035142166679e+06  ,4.961633597419e+03  
  1.037528415818e+06  ,4.951375467651e+03  
  1.039920165829e+06  ,4.941140759909e+03  
  1.042317429393e+06  ,4.930929433380e+03  
  1.044720219220e+06  ,4.920741447299e+03  
  1.047128548051e+06  ,4.910576760748e+03  
  1.049542428652e+06  ,4.900435333007e+03  
  1.051961873823e+06  ,4.890317123193e+03  
  1.054386896391e+06  ,4.880222090541e+03  
  1.056817509213e+06  ,4.870150194301e+03  
  1.059253725177e+06  ,4.860101393608e+03  
  1.061695557198e+06  ,4.850075647779e+03  
  1.064143018224e+06  ,4.840072915991e+03  
  1.066596121230e+06  ,4.830093157501e+03  
  1.069054879222e+06  ,4.820136331584e+03  
  1.071519305237e+06  ,4.810202397505e+03  
  1.073989412341e+06  ,4.800291314582e+03  
  1.076465213629e+06  ,4.790403042009e+03  
  1.078946722229e+06  ,4.780537539132e+03  
  1.081433951298e+06  ,4.770694765290e+03  
  1.083926914021e+06  ,4.760874679798e+03  
  1.086425623617e+06  ,4.751077241969e+03  
  1.088930093333e+06  ,4.741302411225e+03  
  1.091440336448e+06  ,4.731550146825e+03  
  1.093956366272e+06  ,4.721820408211e+03  
  1.096478196143e+06  ,4.712113154764e+03  
  1.099005839432e+06  ,4.702428345871e+03  
  1.101539309541e+06  ,4.692765940937e+03  
  1.104078619902e+06  ,4.683125899474e+03  
  1.106623783977e+06  ,4.673508180845e+03  
  1.109174815262e+06  ,4.663912744534e+03  
  1.111731727281e+06  ,4.654339550033e+03  
  1.114294533591e+06  ,4.644788556836e+03  
  1.116863247780e+06  ,4.635259724413e+03  
  1.119437883467e+06  ,4.625753012315e+03  
  1.122018454302e+06  ,4.616268380102e+03  
  1.124604973967e+06  ,4.606805787285e+03  
  1.127197456175e+06  ,4.597365193462e+03  
  1.129795914672e+06  ,4.587946558235e+03  
  1.132400363235e+06  ,4.578549841186e+03  
  1.135010815672e+06  ,4.569175001991e+03  
  1.137627285823e+06  ,4.559822000243e+03  
  1.140249787561e+06  ,4.550490795600e+03  
  1.142878334789e+06  ,4.541181347764e+03  
  1.145512941445e+06  ,4.531893616418e+03  
  1.148153621497e+06  ,4.522627561297e+03  
  1.150800388944e+06  ,4.513383142147e+03  
  1.153453257821e+06  ,4.504160318705e+03  
  1.156112242192e+06  ,4.494959050682e+03  
  1.158777356155e+06  ,4.485779297973e+03  
  1.161448613840e+06  ,4.476621020363e+03  
  1.164126029410e+06  ,4.467484177630e+03  
  1.166809617061e+06  ,4.458368729702e+03  
  1.169499391019e+06  ,4.449274636365e+03  
  1.172195365548e+06  ,4.440201857621e+03  
  1.174897554939e+06  ,4.431150353347e+03  
  1.177605973520e+06  ,4.422120083424e+03  
  1.180320635651e+06  ,4.413111007851e+03  
  1.183041555725e+06  ,4.404123086639e+03  
  1.185768748167e+06  ,4.395156279710e+03  
  1.188502227437e+06  ,4.386210547160e+03  
  1.191242008027e+06  ,4.377285849008e+03  
  1.193988104464e+06  ,4.368382145295e+03  
  1.196740531307e+06  ,4.359499396169e+03  
  1.199499303149e+06  ,4.350637561676e+03  
  1.202264434617e+06  ,4.341796601979e+03  
  1.205035940371e+06  ,4.332976477246e+03  
  1.207813835106e+06  ,4.324177147660e+03  
  1.210598133550e+06  ,4.315398573378e+03  
  1.213388850465e+06  ,4.306640714666e+03  
  1.216186000646e+06  ,4.297903531814e+03  
  1.218989598924e+06  ,4.289186985000e+03  
  1.221799660164e+06  ,4.280491034578e+03  
  1.224616199265e+06  ,4.271815640868e+03  
  1.227439231158e+06  ,4.263160764223e+03  
  1.230268770812e+06  ,4.254526364993e+03  
  1.233104833229e+06  ,4.245912403627e+03  
  1.235947433444e+06  ,4.237318840448e+03  
  1.238796586530e+06  ,4.228745635972e+03  
  1.241652307592e+06  ,4.220192750665e+03  
  1.244514611771e+06  ,4.211660145006e+03  
  1.247383514243e+06  ,4.203147779533e+03  
  1.250259030217e+06  ,4.194655614739e+03  
  1.253141174941e+06  ,4.186183611282e+03  
  1.256029963694e+06  ,4.177731729649e+03  
  1.258925411794e+06  ,4.169299930551e+03  
  1.261827534590e+06  ,4.160888174608e+03  
  1.264736347471e+06  ,4.152496422511e+03  
  1.267651865857e+06  ,4.144124634890e+03  
  1.270574105208e+06  ,4.135772772586e+03  
  1.273503081016e+06  ,4.127440796230e+03  
  1.276438808811e+06  ,4.119128666726e+03  
  1.279381304157e+06  ,4.110836344754e+03  
  1.282330582656e+06  ,4.102563791261e+03  
  1.285286659943e+06  ,4.094310967042e+03  
  1.288249551693e+06  ,4.086077832971e+03  
  1.291219273613e+06  ,4.077864349991e+03  
  1.294195841450e+06  ,4.069670479071e+03  
  1.297179270984e+06  ,4.061496181135e+03  
  1.300169578033e+06  ,4.053341417169e+03  
  1.303166778452e+06  ,4.045206148255e+03  
  1.306170888131e+06  ,4.037090335380e+03  
  1.309181922999e+06  ,4.028993939671e+03  
  1.312199899019e+06  ,4.020916922230e+03  
  1.315224832192e+06  ,4.012859244122e+03  
  1.318256738556e+06  ,4.004820866608e+03  
  1.321295634186e+06  ,3.996801750815e+03  
  1.324341535194e+06  ,3.988801857988e+03  
  1.327394457729e+06  ,3.980821149368e+03  
  1.330454417978e+06  ,3.972859586196e+03  
  1.333521432163e+06  ,3.964917129813e+03  
  1.336595516546e+06  ,3.956993741583e+03  
  1.339676687425e+06  ,3.949089382811e+03  
  1.342764961137e+06  ,3.941204014893e+03  
  1.345860354056e+06  ,3.933337599219e+03  
  1.348962882591e+06  ,3.925490097326e+03  
  1.352072563194e+06  ,3.917661470652e+03  
  1.355189412351e+06  ,3.909851680630e+03  
  1.358313446587e+06  ,3.902060688877e+03  
  1.361444682466e+06  ,3.894288456952e+03  
  1.364583136588e+06  ,3.886534946383e+03  
  1.367728825595e+06  ,3.878800118826e+03  
  1.370881766164e+06  ,3.871083935947e+03  
  1.374041975012e+06  ,3.863386359437e+03  
  1.377209468893e+06  ,3.855707350961e+03  
  1.380384264602e+06  ,3.848046872296e+03  
  1.383566378971e+06  ,3.840404885181e+03  
  1.386755828871e+06  ,3.832781351456e+03  
  1.389952631213e+06  ,3.825176232894e+03  
  1.393156802945e+06  ,3.817589491346e+03  
  1.396368361055e+06  ,3.810021088743e+03  
  1.399587322572e+06  ,3.802470986992e+03  
  1.402813704562e+06  ,3.794939148039e+03  
  1.406047524129e+06  ,3.787425533863e+03  
  1.409288798421e+06  ,3.779930106463e+03  
  1.412537544622e+06  ,3.772452827869e+03  
  1.415793779957e+06  ,3.764993660154e+03  
  1.419057521689e+06  ,3.757552565412e+03  
  1.422328787122e+06  ,3.750129505814e+03  
  1.425607593602e+06  ,3.742724443429e+03  
  1.428893958511e+06  ,3.735337340488e+03  
  1.432187899273e+06  ,3.727968159234e+03  
  1.435489433353e+06  ,3.720616861863e+03  
  1.438798578255e+06  ,3.713283410688e+03  
  1.442115351524e+06  ,3.705967768018e+03  
  1.445439770745e+06  ,3.698669896190e+03  
  1.448771853544e+06  ,3.691389757538e+03  
  1.452111617587e+06  ,3.684127314535e+03  
  1.455459080581e+06  ,3.676882529528e+03  
  1.458814260275e+06  ,3.669655365040e+03  
  1.462177174456e+06  ,3.662445783495e+03  
  1.465547840955e+06  ,3.655253747498e+03  
  1.468926277643e+06  ,3.648079219529e+03  
  1.472312502432e+06  ,3.640922162237e+03  
  1.475706533275e+06  ,3.633782538218e+03  
  1.479108388168e+06  ,3.626660310071e+03  
  1.482518085145e+06  ,3.619555440510e+03  
  1.485935642287e+06  ,3.612467892210e+03  
  1.489361077710e+06  ,3.605397628005e+03  
  1.492794409579e+06  ,3.598344610513e+03  
  1.496235656094e+06  ,3.591308802605e+03  
  1.499684835502e+06  ,3.584290167166e+03  
  1.503141966090e+06  ,3.577288666994e+03  
  1.506607066186e+06  ,3.570304264961e+03  
  1.510080154164e+06  ,3.563336924029e+03  
  1.513561248436e+06  ,3.556386607148e+03  
  1.517050367459e+06  ,3.549453277294e+03  
  1.520547529732e+06  ,3.542536897495e+03  
  1.524052753797e+06  ,3.535637430769e+03  
  1.527566058238e+06  ,3.528754840207e+03  
  1.531087461682e+06  ,3.521889088890e+03  
  1.534616982799e+06  ,3.515040140047e+03  
  1.538154640303e+06  ,3.508207956746e+03  
  1.541700452949e+06  ,3.501392502233e+03  
  1.545254439538e+06  ,3.494593739735e+03  
  1.548816618912e+06  ,3.487811632540e+03  
  1.552387009958e+06  ,3.481046143918e+03  
  1.555965631605e+06  ,3.474297237176e+03  
  1.559552502826e+06  ,3.467564875694e+03  
  1.563147642640e+06  ,3.460849022871e+03  
  1.566751070108e+06  ,3.454149642054e+03  
  1.570362804333e+06  ,3.447466696826e+03  
  1.573982864466e+06  ,3.440800150548e+03  
  1.577611269699e+06  ,3.434149966772e+03  
  1.581248039270e+06  ,3.427516109047e+03  
  1.584893192461e+06  ,3.420898540979e+03  
  1.588546748597e+06  ,3.414297226132e+03  
  1.592208727051e+06  ,3.407712128126e+03  
  1.595879147236e+06  ,3.401143210668e+03  
  1.599558028614e+06  ,3.394590437462e+03  
  1.603245390690e+06  ,3.388053772169e+03  
  1.606941253012e+06  ,3.381533178633e+03  
  1.610645635178e+06  ,3.375028620650e+03  
  1.614358556826e+06  ,3.368540061991e+03  
  1.618080037643e+06  ,3.362067466481e+03  
  1.621810097358e+06  ,3.355610798099e+03  
  1.625548755750e+06  ,3.349170020742e+03  
  1.629296032639e+06  ,3.342745098308e+03  
  1.633051947894e+06  ,3.336335994798e+03  
  1.636816521427e+06  ,3.329942674253e+03  
  1.640589773199e+06  ,3.323565100681e+03  
  1.644371723214e+06  ,3.317203238188e+03  
  1.648162391525e+06  ,3.310857050853e+03  
  1.651961798228e+06  ,3.304526502813e+03  
  1.655769963469e+06  ,3.298211558229e+03  
  1.659586907437e+06  ,3.291912181357e+03  
  1.663412650370e+06  ,3.285628336357e+03  
  1.667247212551e+06  ,3.279359987510e+03  
  1.671090614310e+06  ,3.273107099122e+03  
  1.674942876026e+06  ,3.266869635502e+03  
  1.678804018122e+06  ,3.260647561009e+03  
  1.682674061070e+06  ,3.254440840072e+03  
  1.686553025388e+06  ,3.248249437045e+03  
  1.690440931643e+06  ,3.242073316392e+03  
  1.694337800447e+06  ,3.235912442639e+03  
  1.698243652461e+06  ,3.229766780225e+03  
  1.702158508394e+06  ,3.223636293743e+03  
  1.706082389003e+06  ,3.217520947774e+03  
  1.710015315090e+06  ,3.211420706887e+03  
  1.713957307508e+06  ,3.205335535706e+03  
  1.717908387157e+06  ,3.199265398974e+03  
  1.721868574985e+06  ,3.193210261320e+03  
  1.725837891990e+06  ,3.187170087487e+03  
  1.729816359215e+06  ,3.181144842236e+03  
  1.733803997754e+06  ,3.175134490420e+03  
  1.737800828749e+06  ,3.169138996786e+03  
  1.741806873391e+06  ,3.163158326221e+03  
  1.745822152920e+06  ,3.157192443569e+03  
  1.749846688624e+06  ,3.151241313804e+03  
  1.753880501841e+06  ,3.145304901915e+03  
  1.757923613958e+06  ,3.139383172767e+03  
  1.761976046411e+06  ,3.133476091433e+03  
  1.766037820686e+06  ,3.127583622967e+03  
  1.770108958317e+06  ,3.121705732387e+03  
  1.774189480890e+06  ,3.115842384893e+03  
  1.778279410038e+06  ,3.109993545546e+03  
  1.782378767447e+06  ,3.104159179570e+03  
  1.786487574851e+06  ,3.098339252106e+03  
  1.790605854035e+06  ,3.092533728411e+03  
  1.794733626832e+06  ,3.086742573742e+03  
  1.798870915128e+06  ,3.080965753398e+03  
  1.803017740859e+06  ,3.075203232714e+03  
  1.807174126010e+06  ,3.069454977036e+03  
  1.811340092619e+06  ,3.063720951736e+03  
  1.815515662773e+06  ,3.058001122283e+03  
  1.819700858609e+06  ,3.052295454064e+03  
  1.823895702319e+06  ,3.046603912604e+03  
  1.828100216142e+06  ,3.040926463399e+03  
  1.832314422371e+06  ,3.035263072016e+03  
  1.836538343348e+06  ,3.029613704017e+03  
  1.840772001468e+06  ,3.023978324983e+03  
  1.845015419179e+06  ,3.018356900576e+03  
  1.849268618977e+06  ,3.012749396485e+03  
  1.853531623414e+06  ,3.007155778368e+03  
  1.857804455091e+06  ,3.001576012017e+03  
  1.862087136662e+06  ,2.996010063159e+03  
  1.866379690834e+06  ,2.990457897596e+03  
  1.870682140365e+06  ,2.984919481187e+03  
  1.874994508067e+06  ,2.979394779726e+03  
  1.879316816803e+06  ,2.973883759153e+03  
  1.883649089489e+06  ,2.968386385354e+03  
  1.887991349096e+06  ,2.962902624352e+03  
  1.892343618644e+06  ,2.957432442061e+03  
  1.896705921211e+06  ,2.951975804560e+03  
  1.901078279923e+06  ,2.946532677853e+03  
  1.905460717963e+06  ,2.941103028023e+03  
  1.909853258566e+06  ,2.935686821228e+03  
  1.914255925020e+06  ,2.930284023551e+03  
  1.918668740670e+06  ,2.924894601216e+03  
  1.923091728910e+06  ,2.919518520413e+03  
  1.927524913190e+06  ,2.914155747378e+03  
  1.931968317016e+06  ,2.908806248415e+03  
  1.936421963946e+06  ,2.903469989772e+03  
  1.940885877592e+06  ,2.898146937862e+03  
  1.945360081622e+06  ,2.892837058974e+03  
  1.949844599757e+06  ,2.887540319533e+03  
  1.954339455775e+06  ,2.882256685997e+03  
  1.958844673505e+06  ,2.876986124812e+03  
  1.963360276835e+06  ,2.871728602472e+03  
  1.967886289706e+06  ,2.866484085514e+03  
  1.972422736114e+06  ,2.861252540498e+03  
  1.976969640111e+06  ,2.856033934005e+03  
  1.981527025804e+06  ,2.850828232678e+03  
  1.986094917357e+06  ,2.845635403137e+03  
  1.990673338987e+06  ,2.840455412126e+03  
  1.995262314968e+06  ,2.835288226337e+03  
  1.999861869632e+06  ,2.830133812496e+03  
  2.004472027364e+06  ,2.824992137461e+03  
  2.009092812608e+06  ,2.819863167973e+03  
  2.013724249862e+06  ,2.814746870923e+03  
  2.018366363681e+06  ,2.809643213205e+03  
  2.023019178678e+06  ,2.804552161711e+03  
  2.027682719521e+06  ,2.799473683414e+03  
  2.032357010936e+06  ,2.794407745283e+03  
  2.037042077705e+06  ,2.789354314294e+03  
  2.041737944669e+06  ,2.784313357573e+03  
  2.046444636724e+06  ,2.779284842149e+03  
  2.051162178825e+06  ,2.774268735154e+03  
  2.055890595983e+06  ,2.769265003713e+03  
  2.060629913269e+06  ,2.764273615028e+03  
  2.065380155810e+06  ,2.759294536299e+03  
  2.070141348790e+06  ,2.754327734776e+03  
  2.074913517454e+06  ,2.749373177724e+03  
  2.079696687103e+06  ,2.744430832452e+03  
  2.084490883097e+06  ,2.739500666341e+03  
  2.089296130853e+06  ,2.734582646736e+03  
  2.094112455850e+06  ,2.729676741041e+03  
  2.098939883623e+06  ,2.724782916748e+03  
  2.103778439766e+06  ,2.719901141281e+03  
  2.108628149933e+06  ,2.715031382190e+03  
  2.113489039836e+06  ,2.710173606982e+03  
  2.118361135248e+06  ,2.705327783277e+03  
  2.123244462000e+06  ,2.700493878669e+03  
  2.128139045982e+06  ,2.695671860802e+03  
  2.133044913146e+06  ,2.690861697378e+03  
  2.137962089502e+06  ,2.686063356075e+03  
  2.142890601119e+06  ,2.681276804656e+03  
  2.147830474130e+06  ,2.676502010901e+03  
  2.152781734724e+06  ,2.671738942660e+03  
  2.157744409152e+06  ,2.666987567745e+03  
  2.162718523726e+06  ,2.662247854069e+03  
  2.167704104819e+06  ,2.657519769528e+03  
  2.172701178863e+06  ,2.652803282083e+03  
  2.177709772352e+06  ,2.648098359724e+03  
  2.182729911842e+06  ,2.643404970495e+03  
  2.187761623949e+06  ,2.638723082403e+03  
  2.192804935350e+06  ,2.634052663612e+03  
  2.197859872784e+06  ,2.629393682197e+03  
